ticket_id,created_at,resolved_at,updated_at,customer_id,channel,priority,category,assigned_team,status,first_response_minutes,csat_score,reopened_count,source_system,first_response_target_min,resolution_target_hours,resolution_hours,first_response_sla_met,resolution_sla_met,overall_sla_met,is_reopened,created_date,created_month,created_week
TKT00544,2025-01-27 16:31:00,2025-01-28 01:53:14,2025-01-28 01:53:14,CUST0241,Web Form,High,Refund Request,Billing,Resolved,26,,1,Support Portal,30,8,9.370555555555555,1,0,0,1,2025-01-27,2025-01,2025-01-27/2025-02-02
TKT00545,2025-05-03 09:03:00,2025-05-03 23:45:11,2025-05-03 23:45:11,CUST0197,Email,Medium,Login Issue,Technical,Resolved,21,4.0,0,Support Portal,60,24,14.703055555555556,1,1,1,0,2025-05-03,2025-05,2025-04-28/2025-05-04
TKT00546,2025-04-22 13:16:00,2025-04-23 14:35:50,2025-04-23 14:35:50,CUST0027,Web Form,Medium,Invoice Issue,Billing,Resolved,65,3.0,0,Support Portal,60,24,25.330555555555556,0,0,0,0,2025-04-22,2025-04,2025-04-21/2025-04-27
TKT00547,2025-05-22 20:14:00,2025-05-23 05:04:48,2025-05-23 05:04:48,CUST0033,Chat,High,Refund Request,Billing,Resolved,20,3.0,0,Integration Dashboard,30,8,8.846666666666666,1,0,0,0,2025-05-22,2025-05,2025-05-19/2025-05-25
TKT00548,2025-03-03 17:14:00,2025-03-04 16:17:43,2025-03-04 16:17:43,CUST0286,Web Form,Medium,Login Issue,Technical,Resolved,30,4.0,0,Support Portal,60,24,23.061944444444446,1,1,1,0,2025-03-03,2025-03,2025-03-03/2025-03-09
TKT00549,2025-04-14 07:33:00,2025-04-14 23:19:56,2025-04-14 23:19:56,CUST0112,Web Form,Low,OAuth Issue,Unknown,Resolved,144,2.0,0,Support Portal,120,48,15.782222222222222,0,1,0,0,2025-04-14,2025-04,2025-04-14/2025-04-20
TKT00550,2025-03-15 09:35:00,2025-03-16 03:39:56,2025-03-16 03:39:56,CUST0043,Email,Medium,Login Issue,Technical,Resolved,111,4.0,0,Support Portal,60,24,18.08222222222222,0,1,0,0,2025-03-15,2025-03,2025-03-10/2025-03-16
TKT00551,2025-01-06 07:04:00,2025-01-09 05:01:32,2025-01-09 05:01:32,CUST0174,Web Form,Low,Invoice Issue,Billing,Resolved,132,4.0,0,Support Portal,120,48,69.9588888888889,0,0,0,0,2025-01-06,2025-01,2025-01-06/2025-01-12
TKT00552,2025-05-23 14:40:00,2025-05-24 20:47:25,2025-05-24 20:47:25,CUST0270,Email,Medium,Account Closure,Account,Resolved,28,4.0,0,Support Portal,60,24,30.12361111111111,1,0,0,0,2025-05-23,2025-05,2025-05-19/2025-05-25
TKT00553,2025-02-24 13:38:00,2025-02-24 16:17:58,2025-02-24 16:17:58,CUST0031,Chat,High,Application Bug,Technical,Resolved,34,4.0,1,Integration Dashboard,30,8,2.6661111111111113,0,1,0,1,2025-02-24,2025-02,2025-02-24/2025-03-02
TKT00554,2025-04-12 14:00:00,,2025-04-14 05:00:00,CUST0061,Email,Medium,Account Closure,Account,Pending,39,,0,Support Portal,60,24,,1,,,0,2025-04-12,2025-04,2025-04-07/2025-04-13
TKT00555,2025-01-21 08:22:00,2025-01-21 20:00:41,2025-01-21 20:00:41,CUST0224,Email,High,Slow Performance,Technical,Resolved,53,4.0,0,Integration Dashboard,30,8,11.644722222222223,0,0,0,0,2025-01-21,2025-01,2025-01-20/2025-01-26
TKT00556,2025-02-20 12:11:00,2025-02-20 16:03:55,2025-02-20 16:03:55,CUST0200,Chat,High,OAuth Issue,Integrations,Resolved,28,5.0,0,Integration Dashboard,30,8,3.8819444444444446,1,1,1,0,2025-02-20,2025-02,2025-02-17/2025-02-23
TKT00557,2025-06-08 13:30:00,2025-06-09 01:30:11,2025-06-09 01:30:11,CUST0133,Chat,Medium,Account Closure,Account,Resolved,27,4.0,0,Support Portal,60,24,12.003055555555555,1,1,1,0,2025-06-08,2025-06,2025-06-02/2025-06-08
TKT00558,2025-01-14 21:39:00,2025-01-16 02:12:04,2025-01-16 02:12:04,CUST0258,Chat,Medium,Webhook Failure,Integrations,Resolved,40,4.0,0,Support Portal,60,24,28.551111111111112,1,0,0,0,2025-01-14,2025-01,2025-01-13/2025-01-19
TKT00559,2025-05-07 14:13:00,2025-05-07 21:57:13,2025-05-07 21:57:13,CUST0120,Email,Medium,Payment Failed,Billing,Resolved,62,4.0,0,Integration Dashboard,60,24,7.736944444444444,0,1,0,0,2025-05-07,2025-05,2025-05-05/2025-05-11
TKT00560,2025-04-04 18:26:00,2025-04-07 03:20:42,2025-04-07 03:20:42,CUST0058,Web Form,Low,Refund Request,Billing,Resolved,86,3.0,0,Support Portal,120,48,56.91166666666667,1,0,0,0,2025-04-04,2025-04,2025-03-31/2025-04-06
TKT00561,2025-04-05 11:07:00,2025-04-06 07:17:08,2025-04-06 07:17:08,CUST0143,Web Form,Medium,Login Issue,Technical,Resolved,94,2.0,0,Integration Dashboard,60,24,20.16888888888889,0,1,0,0,2025-04-05,2025-04,2025-03-31/2025-04-06
TKT00562,2025-06-27 12:26:00,,2025-06-27 21:26:00,CUST0006,Web Form,Low,Invoice Issue,Billing,Pending,129,,0,CRM,120,48,,0,,,0,2025-06-27,2025-06,2025-06-23/2025-06-29
TKT00563,2025-03-20 15:38:00,,2025-03-22 07:38:00,CUST0259,Email,High,API Error,Integrations,Pending,24,,0,Integration Dashboard,30,8,,1,,,0,2025-03-20,2025-03,2025-03-17/2025-03-23
TKT00564,2025-03-04 21:02:00,2025-03-05 02:17:07,2025-03-05 02:17:07,CUST0205,API Monitoring,High,Payment Failed,Billing,Resolved,18,3.0,0,Support Portal,30,8,5.251944444444445,1,1,1,0,2025-03-04,2025-03,2025-03-03/2025-03-09
TKT00565,2025-04-18 12:57:00,2025-04-19 21:15:13,2025-04-19 21:15:13,CUST0099,API Monitoring,Low,Invoice Issue,Billing,Resolved,227,1.0,1,CRM,120,48,32.30361111111111,0,1,0,1,2025-04-18,2025-04,2025-04-14/2025-04-20
TKT00566,2025-05-13 10:21:00,2025-05-15 11:17:16,2025-05-15 11:17:16,CUST0240,Chat,Low,OAuth Issue,Integrations,Resolved,56,3.0,1,Support Portal,120,48,48.937777777777775,1,0,0,1,2025-05-13,2025-05,2025-05-12/2025-05-18
TKT00567,2025-02-09 19:01:00,,2025-02-10 11:01:00,CUST0202,API Monitoring,High,Access Request,Account,Open,15,,0,CRM,30,8,,1,,,0,2025-02-09,2025-02,2025-02-03/2025-02-09
TKT00568,2025-02-25 17:31:00,2025-03-01 05:40:01,2025-03-01 05:40:01,CUST0013,Chat,Low,OAuth Issue,Integrations,Resolved,209,4.0,1,Integration Dashboard,120,48,84.15027777777777,0,0,0,1,2025-02-25,2025-02,2025-02-24/2025-03-02
TKT00569,2025-03-04 15:53:00,2025-03-06 08:26:59,2025-03-06 08:26:59,CUST0096,Email,Low,Application Bug,Technical,Resolved,87,4.0,0,Support Portal,120,48,40.56638888888889,1,1,1,0,2025-03-04,2025-03,2025-03-03/2025-03-09
TKT00570,2025-04-04 12:21:00,2025-04-04 23:58:02,2025-04-04 23:58:02,CUST0098,API Monitoring,Medium,Invoice Issue,Billing,Resolved,131,4.0,0,Integration Dashboard,60,24,11.617222222222223,0,1,0,0,2025-04-04,2025-04,2025-03-31/2025-04-06
TKT00571,2025-06-10 17:35:00,,2025-06-13 07:35:00,CUST0120,Email,High,API Error,Integrations,Open,26,,0,CRM,30,8,,1,,,0,2025-06-10,2025-06,2025-06-09/2025-06-15
TKT00572,2025-02-13 07:53:00,2025-02-13 19:26:06,2025-02-13 19:26:06,CUST0064,Chat,Medium,Refund Request,Billing,Resolved,15,4.0,0,Support Portal,60,24,11.551666666666666,1,1,1,0,2025-02-13,2025-02,2025-02-10/2025-02-16
TKT00573,2025-05-22 09:25:00,2025-05-22 14:35:13,2025-05-22 14:35:13,CUST0065,Email,High,Payment Failed,Billing,Resolved,21,4.0,0,CRM,30,8,5.170277777777778,1,1,1,0,2025-05-22,2025-05,2025-05-19/2025-05-25
TKT00574,2025-05-23 20:56:00,,2025-05-24 22:56:00,CUST0095,Web Form,Medium,Invoice Issue,Billing,Open,49,,0,CRM,60,24,,1,,,0,2025-05-23,2025-05,2025-05-19/2025-05-25
TKT00575,2025-02-28 20:29:00,2025-03-01 23:42:04,2025-03-01 23:42:04,CUST0114,API Monitoring,Medium,OAuth Issue,Integrations,Resolved,23,2.0,0,Integration Dashboard,60,24,27.217777777777776,1,0,0,0,2025-02-28,2025-02,2025-02-24/2025-03-02
TKT00576,2025-03-27 17:00:00,,2025-03-29 23:00:00,CUST0290,Chat,Medium,Plan Change,Account,Open,24,,0,Support Portal,60,24,,1,,,0,2025-03-27,2025-03,2025-03-24/2025-03-30
TKT00577,2025-03-06 21:55:00,2025-03-07 19:31:33,2025-03-07 19:31:33,CUST0163,Email,Medium,Login Issue,Technical,Resolved,79,4.0,0,Support Portal,60,24,21.609166666666667,0,1,0,0,2025-03-06,2025-03,2025-03-03/2025-03-09
TKT00578,2025-04-07 18:15:00,,2025-04-09 02:15:00,CUST0078,Email,Critical,Webhook Failure,Integrations,Open,8,,0,Integration Dashboard,10,4,,1,,,0,2025-04-07,2025-04,2025-04-07/2025-04-13
TKT00579,2025-02-10 13:12:00,2025-02-11 16:00:35,2025-02-11 16:00:35,CUST0137,Web Form,Low,Refund Request,Billing,Resolved,236,3.0,0,CRM,120,48,26.809722222222224,0,1,0,0,2025-02-10,2025-02,2025-02-10/2025-02-16
TKT00580,2025-01-26 17:38:00,2025-01-27 12:31:59,2025-01-27 12:31:59,CUST0245,Email,Medium,OAuth Issue,Integrations,Resolved,82,2.0,0,Integration Dashboard,60,24,18.899722222222223,0,1,0,0,2025-01-26,2025-01,2025-01-20/2025-01-26
TKT00581,2025-01-03 09:12:00,2025-01-03 17:51:57,2025-01-03 17:51:57,CUST0151,Chat,Medium,Refund Request,Billing,Resolved,43,4.0,0,CRM,60,24,8.665833333333333,1,1,1,0,2025-01-03,2025-01,2024-12-30/2025-01-05
TKT00582,2025-06-09 16:26:00,,2025-06-11 17:26:00,CUST0244,Chat,Low,Refund Request,Billing,Open,65,,0,Support Portal,120,48,,1,,,0,2025-06-09,2025-06,2025-06-09/2025-06-15
TKT00583,2025-01-08 17:44:00,2025-01-09 01:39:17,2025-01-09 01:39:17,CUST0225,Chat,Medium,Slow Performance,Technical,Resolved,51,5.0,0,CRM,60,24,7.921388888888889,1,1,1,0,2025-01-08,2025-01,2025-01-06/2025-01-12
TKT00584,2025-02-24 16:17:00,2025-02-25 03:08:11,2025-02-25 03:08:11,CUST0086,Web Form,Medium,Plan Change,Account,Resolved,63,3.0,0,CRM,60,24,10.853055555555555,0,1,0,0,2025-02-24,2025-02,2025-02-24/2025-03-02
TKT00585,2025-04-18 07:23:00,,2025-04-18 23:23:00,CUST0244,Email,Low,Slow Performance,Technical,Pending,288,,0,Support Portal,120,48,,0,,,0,2025-04-18,2025-04,2025-04-14/2025-04-20
TKT00586,2025-04-19 09:43:00,2025-04-19 11:56:17,2025-04-19 11:56:17,CUST0207,Email,Critical,Webhook Failure,Integrations,Resolved,35,3.0,0,CRM,10,4,2.221388888888889,0,1,0,0,2025-04-19,2025-04,2025-04-14/2025-04-20
TKT00587,2025-02-11 19:20:00,,2025-02-13 09:20:00,CUST0020,Email,Low,Slow Performance,Technical,Pending,52,,0,Integration Dashboard,120,48,,1,,,0,2025-02-11,2025-02,2025-02-10/2025-02-16
TKT00588,2025-06-27 18:59:00,2025-06-28 00:01:03,2025-06-28 00:01:03,CUST0076,Chat,High,Application Bug,Unknown,Resolved,36,2.0,0,Support Portal,30,8,5.034166666666667,0,1,0,0,2025-06-27,2025-06,2025-06-23/2025-06-29
TKT00589,2025-03-26 16:18:00,2025-03-28 08:45:07,2025-03-28 08:45:07,CUST0266,API Monitoring,High,Account Closure,Account,Resolved,17,3.0,0,Integration Dashboard,30,8,40.45194444444444,1,0,0,0,2025-03-26,2025-03,2025-03-24/2025-03-30
TKT00590,2025-04-02 21:23:00,,2025-04-02 23:23:00,CUST0210,Email,Low,Webhook Failure,Integrations,Open,120,,0,Support Portal,120,48,,1,,,0,2025-04-02,2025-04,2025-03-31/2025-04-06
TKT00591,2025-01-08 13:12:00,2025-01-10 20:38:59,2025-01-10 20:38:59,CUST0077,Web Form,Low,API Error,Integrations,Resolved,74,3.0,0,Support Portal,120,48,55.44972222222222,1,0,0,0,2025-01-08,2025-01,2025-01-06/2025-01-12
TKT00593,2025-03-02 10:03:00,2025-03-04 00:44:45,2025-03-04 00:44:45,CUST0068,Chat,Low,Slow Performance,Technical,Resolved,147,3.0,0,CRM,120,48,38.69583333333333,0,1,0,0,2025-03-02,2025-03,2025-02-24/2025-03-02
TKT00594,2025-01-21 13:55:00,,2025-01-23 05:55:00,CUST0070,Email,Low,Webhook Failure,Integrations,Open,119,,0,Integration Dashboard,120,48,,1,,,0,2025-01-21,2025-01,2025-01-20/2025-01-26
TKT00595,2025-05-12 12:21:00,2025-05-20 03:00:15,2025-05-20 03:00:15,CUST0282,Chat,Low,Payment Failed,Billing,Resolved,134,4.0,1,Integration Dashboard,120,48,182.65416666666667,0,0,0,1,2025-05-12,2025-05,2025-05-12/2025-05-18
TKT00596,2025-05-24 10:08:00,2025-05-24 21:52:24,2025-05-24 21:52:24,CUST0093,API Monitoring,Medium,Login Issue,Technical,Resolved,238,3.0,0,Support Portal,60,24,11.74,0,1,0,0,2025-05-24,2025-05,2025-05-19/2025-05-25
TKT00597,2025-05-30 15:21:00,2025-05-31 05:19:35,2025-05-31 05:19:35,CUST0047,API Monitoring,Medium,Application Bug,Technical,Resolved,58,3.0,0,Support Portal,60,24,13.97638888888889,1,1,1,0,2025-05-30,2025-05,2025-05-26/2025-06-01
TKT00598,2025-05-25 18:14:00,2025-05-26 15:19:52,2025-05-26 15:19:52,CUST0008,Email,Medium,Slow Performance,Technical,Resolved,49,5.0,0,Support Portal,60,24,21.09777777777778,1,1,1,0,2025-05-25,2025-05,2025-05-19/2025-05-25
TKT00599,2025-05-17 17:36:00,2025-05-19 03:36:29,2025-05-19 03:36:29,CUST0087,API Monitoring,Low,Login Issue,Technical,Resolved,72,4.0,0,CRM,120,48,34.00805555555556,1,1,1,0,2025-05-17,2025-05,2025-05-12/2025-05-18
TKT00600,2025-02-17 10:14:00,,2025-02-18 03:14:00,CUST0246,Chat,Medium,Refund Request,Billing,Pending,34,,0,Support Portal,60,24,,1,,,0,2025-02-17,2025-02,2025-02-17/2025-02-23
TKT00601,2025-06-24 07:49:00,2025-06-24 15:22:35,2025-06-24 15:22:35,CUST0169,API Monitoring,High,Login Issue,Technical,Resolved,15,4.0,0,Support Portal,30,8,7.559722222222222,1,1,1,0,2025-06-24,2025-06,2025-06-23/2025-06-29
TKT00602,2025-06-08 12:46:00,2025-06-09 01:53:50,2025-06-09 01:53:50,CUST0008,Chat,Medium,Payment Failed,Billing,Resolved,90,3.0,0,CRM,60,24,13.130555555555556,0,1,0,0,2025-06-08,2025-06,2025-06-02/2025-06-08
TKT00603,2025-04-04 11:19:00,,2025-04-05 20:19:00,CUST0246,Chat,High,Invoice Issue,Billing,Open,24,,0,Support Portal,30,8,,1,,,0,2025-04-04,2025-04,2025-03-31/2025-04-06
TKT00604,2025-05-25 16:08:00,2025-05-26 07:36:21,2025-05-26 07:36:21,CUST0183,Chat,Low,API Error,Integrations,Resolved,95,4.0,0,CRM,120,48,15.4725,1,1,1,0,2025-05-25,2025-05,2025-05-19/2025-05-25
TKT00605,2025-05-21 13:27:00,2025-05-24 16:24:16,2025-05-24 16:24:16,CUST0194,Chat,Low,OAuth Issue,Integrations,Resolved,70,4.0,0,CRM,120,48,74.95444444444445,1,0,0,0,2025-05-21,2025-05,2025-05-19/2025-05-25
TKT00606,2025-06-02 11:40:00,2025-06-03 14:25:14,2025-06-03 14:25:14,CUST0090,Web Form,Low,Refund Request,Billing,Resolved,119,3.0,0,CRM,120,48,26.753888888888888,1,1,1,0,2025-06-02,2025-06,2025-06-02/2025-06-08
TKT00607,2025-06-23 20:56:00,2025-06-26 20:04:34,2025-06-26 20:04:34,CUST0150,Web Form,Low,Application Bug,Technical,Resolved,85,3.0,0,Support Portal,120,48,71.14277777777778,1,0,0,0,2025-06-23,2025-06,2025-06-23/2025-06-29
TKT00608,2025-04-12 16:06:00,2025-04-14 14:31:45,2025-04-14 14:31:45,CUST0050,Chat,Low,Login Issue,Technical,Resolved,159,4.0,0,Support Portal,120,48,46.42916666666667,0,1,0,0,2025-04-12,2025-04,2025-04-07/2025-04-13
TKT00609,2025-03-21 17:05:00,2025-03-21 20:35:13,2025-03-21 20:35:13,CUST0061,Web Form,Critical,Access Request,Account,Resolved,4,4.0,0,CRM,10,4,3.5036111111111112,1,1,1,0,2025-03-21,2025-03,2025-03-17/2025-03-23
TKT00610,2025-05-28 20:44:00,2025-05-29 03:59:27,2025-05-29 03:59:27,CUST0182,Chat,Critical,Access Request,Account,Resolved,6,4.0,0,CRM,10,4,7.2575,1,0,0,0,2025-05-28,2025-05,2025-05-26/2025-06-01
TKT00611,2025-05-21 08:37:00,2025-05-21 17:23:11,2025-05-21 17:23:11,CUST0047,API Monitoring,High,API Error,Integrations,Resolved,46,,0,CRM,30,8,8.769722222222223,0,0,0,0,2025-05-21,2025-05,2025-05-19/2025-05-25
TKT00612,2025-03-05 10:37:00,,2025-03-07 16:37:00,CUST0076,Chat,Low,Access Request,Account,Open,190,,0,CRM,120,48,,0,,,0,2025-03-05,2025-03,2025-03-03/2025-03-09
TKT00613,2025-01-29 16:11:00,2025-01-31 02:29:51,2025-01-31 02:29:51,CUST0027,Web Form,Medium,Slow Performance,Technical,Resolved,74,3.0,0,Support Portal,60,24,34.314166666666665,0,0,0,0,2025-01-29,2025-01,2025-01-27/2025-02-02
TKT00614,2025-05-22 14:25:00,2025-05-22 20:55:44,2025-05-22 20:55:44,CUST0146,Email,Medium,Invoice Issue,Billing,Resolved,82,2.0,0,Support Portal,60,24,6.512222222222222,0,1,0,0,2025-05-22,2025-05,2025-05-19/2025-05-25
TKT00615,2025-05-17 17:03:00,,2025-05-19 22:03:00,CUST0200,Web Form,Medium,Login Issue,Technical,Open,65,,0,Support Portal,60,24,,0,,,0,2025-05-17,2025-05,2025-05-12/2025-05-18
TKT00616,2025-05-07 14:49:00,2025-05-08 16:13:30,2025-05-08 16:13:30,CUST0009,Web Form,Low,Refund Request,Billing,Resolved,94,5.0,0,Integration Dashboard,120,48,25.408333333333335,1,1,1,0,2025-05-07,2025-05,2025-05-05/2025-05-11
TKT00617,2025-01-06 08:19:00,2025-01-06 13:52:31,2025-01-06 13:52:31,CUST0150,Email,High,Slow Performance,Technical,Resolved,20,4.0,0,CRM,30,8,5.558611111111111,1,1,1,0,2025-01-06,2025-01,2025-01-06/2025-01-12
TKT00618,2025-04-25 13:28:00,2025-04-26 06:04:10,2025-04-26 06:04:10,CUST0260,Email,Low,Invoice Issue,Billing,Resolved,231,2.0,0,Integration Dashboard,120,48,16.602777777777778,0,1,0,0,2025-04-25,2025-04,2025-04-21/2025-04-27
TKT00619,2025-02-21 15:19:00,2025-02-23 12:18:24,2025-02-23 12:18:24,CUST0184,Web Form,Low,OAuth Issue,Integrations,Resolved,161,3.0,0,Support Portal,120,48,44.99,0,1,0,0,2025-02-21,2025-02,2025-02-17/2025-02-23
TKT00620,2025-05-04 16:44:00,2025-05-04 22:57:11,2025-05-04 22:57:11,CUST0153,Chat,Medium,Webhook Failure,Integrations,Resolved,81,4.0,0,Support Portal,60,24,6.219722222222222,0,1,0,0,2025-05-04,2025-05,2025-04-28/2025-05-04
TKT00621,2025-03-06 14:07:00,2025-03-08 17:48:55,2025-03-08 17:48:55,CUST0096,Chat,Low,Refund Request,Billing,Resolved,87,4.0,0,CRM,120,48,51.69861111111111,1,0,0,0,2025-03-06,2025-03,2025-03-03/2025-03-09
TKT00622,2025-02-27 21:53:00,2025-02-28 03:29:41,2025-02-28 03:29:41,CUST0170,Web Form,High,Webhook Failure,Integrations,Resolved,35,3.0,0,Support Portal,30,8,5.6113888888888885,0,1,0,0,2025-02-27,2025-02,2025-02-24/2025-03-02
TKT00623,2025-03-11 16:58:00,2025-03-16 08:08:09,2025-03-16 08:08:09,CUST0004,Chat,Low,Refund Request,Billing,Resolved,117,3.0,0,CRM,120,48,111.16916666666667,1,0,0,0,2025-03-11,2025-03,2025-03-10/2025-03-16
TKT00624,2025-04-06 12:52:00,2025-04-07 02:52:57,2025-04-07 02:52:57,CUST0031,Web Form,Critical,OAuth Issue,Integrations,Resolved,8,3.0,0,CRM,10,4,14.015833333333333,1,0,0,0,2025-04-06,2025-04,2025-03-31/2025-04-06
TKT00625,2025-05-03 17:00:00,2025-05-03 20:34:43,2025-05-03 20:34:43,CUST0270,Chat,Critical,Application Bug,Technical,Resolved,4,4.0,0,Support Portal,10,4,3.578611111111111,1,1,1,0,2025-05-03,2025-05,2025-04-28/2025-05-04
TKT00626,2025-02-09 20:28:00,2025-02-10 15:33:27,2025-02-10 15:33:27,CUST0294,Chat,Medium,Login Issue,Technical,Resolved,75,3.0,0,Support Portal,60,24,19.090833333333332,0,1,0,0,2025-02-09,2025-02,2025-02-03/2025-02-09
TKT00627,2025-03-20 10:31:00,2025-03-20 15:15:18,2025-03-20 15:15:18,CUST0077,Email,High,Slow Performance,Technical,Resolved,8,5.0,0,Support Portal,30,8,4.738333333333333,1,1,1,0,2025-03-20,2025-03,2025-03-17/2025-03-23
TKT00628,2025-01-13 11:15:00,2025-01-13 22:41:11,2025-01-13 22:41:11,CUST0091,Email,Medium,Application Bug,Technical,Resolved,62,5.0,1,Integration Dashboard,60,24,11.436388888888889,0,1,0,1,2025-01-13,2025-01,2025-01-13/2025-01-19
TKT00629,2025-03-11 16:11:00,2025-03-12 06:07:49,2025-03-12 06:07:49,CUST0226,Email,Medium,OAuth Issue,Integrations,Resolved,38,5.0,0,CRM,60,24,13.946944444444444,1,1,1,0,2025-03-11,2025-03,2025-03-10/2025-03-16
TKT00630,2025-06-23 08:30:00,2025-06-26 16:23:33,2025-06-26 16:23:33,CUST0141,API Monitoring,Low,Access Request,Account,Resolved,107,1.0,0,CRM,120,48,79.8925,1,0,0,0,2025-06-23,2025-06,2025-06-23/2025-06-29
TKT00631,2025-05-16 08:57:00,2025-05-16 11:49:45,2025-05-16 11:49:45,CUST0215,Chat,High,Invoice Issue,Billing,Resolved,31,2.0,0,Support Portal,30,8,2.879166666666667,0,1,0,0,2025-05-16,2025-05,2025-05-12/2025-05-18
TKT00632,2025-06-19 13:03:00,2025-06-20 21:10:05,2025-06-20 21:10:05,CUST0170,API Monitoring,Medium,Webhook Failure,Integrations,Resolved,80,4.0,0,CRM,60,24,32.11805555555556,0,0,0,0,2025-06-19,2025-06,2025-06-16/2025-06-22
TKT00633,2025-04-09 12:21:00,2025-04-09 23:43:27,2025-04-09 23:43:27,CUST0288,Email,Medium,Webhook Failure,Integrations,Resolved,18,4.0,0,Support Portal,60,24,11.374166666666667,1,1,1,0,2025-04-09,2025-04,2025-04-07/2025-04-13
TKT00634,2025-06-08 09:25:00,2025-06-08 17:40:25,2025-06-08 17:40:25,CUST0293,Web Form,Medium,Invoice Issue,Billing,Resolved,113,5.0,0,Support Portal,60,24,8.256944444444445,0,1,0,0,2025-06-08,2025-06,2025-06-02/2025-06-08
TKT00635,2025-06-21 12:55:00,2025-06-22 03:22:53,2025-06-22 03:22:53,CUST0158,API Monitoring,Medium,Payment Failed,Billing,Resolved,176,3.0,1,CRM,60,24,14.464722222222223,0,1,0,1,2025-06-21,2025-06,2025-06-16/2025-06-22
TKT00636,2025-03-24 20:39:00,2025-03-25 20:04:54,2025-03-25 20:04:54,CUST0270,Chat,Medium,Application Bug,Technical,Resolved,27,4.0,0,Integration Dashboard,60,24,23.43166666666667,1,1,1,0,2025-03-24,2025-03,2025-03-24/2025-03-30
TKT00637,2025-01-10 13:28:00,2025-01-10 22:23:04,2025-01-10 22:23:04,CUST0199,API Monitoring,High,Application Bug,Technical,Resolved,27,3.0,0,Support Portal,30,8,8.917777777777777,1,0,0,0,2025-01-10,2025-01,2025-01-06/2025-01-12
TKT00638,2025-02-20 09:41:00,2025-02-21 00:13:11,2025-02-21 00:13:11,CUST0054,Chat,High,Invoice Issue,Billing,Resolved,40,3.0,0,Support Portal,30,8,14.536388888888888,0,0,0,0,2025-02-20,2025-02,2025-02-17/2025-02-23
TKT00639,2025-03-29 15:38:00,2025-03-30 20:28:13,2025-03-30 20:28:13,CUST0065,Chat,Medium,Webhook Failure,Integrations,Resolved,45,4.0,0,Support Portal,60,24,28.836944444444445,1,0,0,0,2025-03-29,2025-03,2025-03-24/2025-03-30
TKT00640,2025-04-27 21:05:00,2025-04-29 06:06:11,2025-04-29 06:06:11,CUST0203,Web Form,Medium,Payment Failed,Billing,Resolved,65,3.0,0,Support Portal,60,24,33.01972222222222,0,0,0,0,2025-04-27,2025-04,2025-04-21/2025-04-27
TKT00641,2025-02-24 11:06:00,2025-02-24 14:48:23,2025-02-24 14:48:23,CUST0015,Chat,Critical,Account Closure,Account,Resolved,6,5.0,0,Support Portal,10,4,3.7063888888888887,1,1,1,0,2025-02-24,2025-02,2025-02-24/2025-03-02
TKT00642,2025-03-09 15:08:00,2025-03-10 10:12:46,2025-03-10 10:12:46,CUST0142,Chat,Medium,Payment Failed,Billing,Resolved,76,3.0,1,CRM,60,24,19.079444444444444,0,1,0,1,2025-03-09,2025-03,2025-03-03/2025-03-09
TKT00643,2025-03-08 12:53:00,2025-03-08 14:06:55,2025-03-08 14:06:55,CUST0282,Email,Critical,OAuth Issue,Integrations,Resolved,14,3.0,0,Integration Dashboard,10,4,1.2319444444444445,0,1,0,0,2025-03-08,2025-03,2025-03-03/2025-03-09
TKT00644,2025-03-19 17:06:00,2025-03-19 21:50:00,2025-03-19 21:50:00,CUST0275,Chat,High,API Error,Integrations,Resolved,23,4.0,0,Integration Dashboard,30,8,4.733333333333333,1,1,1,0,2025-03-19,2025-03,2025-03-17/2025-03-23
TKT00645,2025-02-17 09:07:00,2025-02-24 01:12:56,2025-02-24 01:12:56,CUST0014,Email,Low,Refund Request,Billing,Resolved,117,2.0,0,Support Portal,120,48,160.0988888888889,1,0,0,0,2025-02-17,2025-02,2025-02-17/2025-02-23
TKT00646,2025-01-06 07:09:00,2025-01-06 11:22:26,2025-01-06 11:22:26,CUST0099,Web Form,High,Slow Performance,Technical,Resolved,12,5.0,0,Support Portal,30,8,4.223888888888889,1,1,1,0,2025-01-06,2025-01,2025-01-06/2025-01-12
TKT00647,2025-01-30 15:17:00,,2025-01-31 03:17:00,CUST0198,Email,Medium,Login Issue,Technical,Pending,76,,0,Support Portal,60,24,,0,,,0,2025-01-30,2025-01,2025-01-27/2025-02-02
TKT00648,2025-01-10 18:25:00,2025-01-11 17:23:21,2025-01-11 17:23:21,CUST0146,Email,Low,Slow Performance,Technical,Resolved,134,3.0,0,Support Portal,120,48,22.9725,0,1,0,0,2025-01-10,2025-01,2025-01-06/2025-01-12
TKT00649,2025-06-14 11:53:00,2025-06-14 19:59:29,2025-06-14 19:59:29,CUST0045,Chat,High,Payment Failed,Billing,Resolved,86,3.0,0,Support Portal,30,8,8.108055555555556,0,0,0,0,2025-06-14,2025-06,2025-06-09/2025-06-15
TKT00650,2025-03-11 11:55:00,2025-03-11 14:58:20,2025-03-11 14:58:20,CUST0125,Chat,High,OAuth Issue,Integrations,Resolved,24,5.0,0,Support Portal,30,8,3.0555555555555554,1,1,1,0,2025-03-11,2025-03,2025-03-10/2025-03-16
