ticket_id,created_at,resolved_at,updated_at,customer_id,channel,priority,category,assigned_team,status,first_response_minutes,csat_score,reopened_count,source_system
TKT00819,2025-06-07 19:56:00,2025-06-07 23:06:53,2025-06-07 23:06:53,CUST0027,Web Form,High,Slow Performance,Technical,Resolved,15,5.0,0,Integration Dashboard
TKT00820,2025-06-01 11:33:00,,2025-06-03 07:33:00,CUST0257,API Monitoring,High,Access Request,Account,Pending,36,,0,Support Portal
TKT00821,2025-01-06 14:00:00,2025-01-07 10:29:47,2025-01-07 10:29:47,CUST0164,Web Form,Medium,Account Closure,ACCOUNT ,Resolved,48,4.0,0,Integration Dashboard
TKT00822,2025-01-04 17:17:00,2025-01-06 20:29:04,2025-01-06 20:29:04,CUST0119,Email,Medium,Invoice Issue,Billing,Resolved,70,3.0,0,Integration Dashboard
TKT00823,15/02/2025 21:20,2025-02-16 20:56:53,2025-02-16 20:56:53,CUST0230,Email,Medium,API Error,Integrations,Resolved,105,2.0,0,Support Portal
TKT00824,2025-04-15 08:16:00,2025-04-16 18:58:48,2025-04-16 18:58:48,CUST0158,API Monitoring,Low,Login Issue,Technical,Resolved,100,4.0,0,Support Portal
TKT00825,2025-01-07 20:20:00,2025-01-08 20:45:47,2025-01-08 20:45:47,CUST0177,Web Form,Medium,Payment Failed,Billing,Resolved,38,3.0,1,Integration Dashboard
TKT00826,2025-06-24 08:32:00,2025-06-24 14:33:19,2025-06-24 14:33:19,CUST0124,Web Form,High,Webhook Failure,Integrations,Resolved,33,3.0,0,CRM
TKT00827,25/04/2025 17:16,2025-04-26 00:15:01,2025-04-26 00:15:01,CUST0041,Chat,High,API Error,Integrations,Resolved,21,4.0,0,Integration Dashboard
TKT00828,2025-01-06 11:01:00,2025-06-01 09:01:00,2025-01-07 08:01:20,CUST0233,Web Form,Medium,Slow Performance,Technical,Resolved,38,5.0,0,Support Portal
TKT00829,2025-05-17 18:43:00,,2025-05-19 23:43:00,CUST0154,Web Form,Medium,Payment Failed,Billing,Open,69,,0,Support Portal
TKT00830,2025-04-17 07:06:00,2025-04-17 12:43:46,2025-04-17 12:43:46,CUST0297,Chat,High,Application Bug,Technical,Resolved,41,4.0,0,CRM
TKT00831,2025-01-01 10:35:00,,2025-01-02 12:35:00,CUST0188,Chat,High,Login Issue,Technical,Pending,16,,0,Support Portal
TKT00832,2025-06-12 18:05:00,2025-06-15 12:29:11,2025-06-15 12:29:11,CUST0059,Web Form,Medium,Slow Performance,Technical,Resolved,120,3.0,0,Support Portal
TKT00833,2025-02-14 09:39:00,2025-02-14 22:07:24,2025-02-14 22:07:24,CUST0054,Chat,Medium,API Error,Integrations,resolved,57,3.0,1,Support Portal
TKT00834,2025-05-30 09:48:00,2025-06-01 04:30:08,2025-06-01 04:30:08,CUST0244,Email,Low,Plan Change,Account,Resolved,116,5.0,0,Support Portal
TKT00835,2025-03-05 20:18:00,2025-03-07 07:33:57,2025-03-07 07:33:57,CUST0242,Chat,Medium,Refund Request,Billing,Resolved,64,4.0,0,CRM
TKT00836,2025-03-25 08:23:00,,2025-03-26 15:23:00,CUST0208,Chat,High,Application Bug,TECHNICAL ,Pending,18,,0,Support Portal
TKT00837,2025-04-19 16:45:00,2025-04-19 23:02:31,2025-04-19 23:02:31,CUST0187,Chat,Critical,Slow Performance,Technical,Resolved,8,3.0,0,CRM
TKT00838,2025-01-22 17:40:00,2025-01-23 12:23:07,2025-01-23 12:23:07,CUST0210,Email,High,API Error,Integrations,Resolved,27,4.0,1,Support Portal
TKT00839,2025-06-20 13:31:00,,2025-06-22 02:31:00,CUST0219,Chat,Medium,Plan Change,Account,Pending,97,,0,Integration Dashboard
TKT00840,2025-02-27 07:32:00,2025-02-28 08:34:57,2025-02-28 08:34:57,CUST0102,Chat,Medium,API Error,INTEGRATIONS ,Resolved,37,3.0,0,Support Portal
TKT00841,2025-05-16 08:15:00,2025-05-17 15:32:20,2025-05-17 15:32:20,CUST0274,Email,Low,Invoice Issue,Billing,Resolved,21,4.0,0,Support Portal
TKT00842,2025-01-25 11:08:00,2025-01-26 12:39:53,2025-01-26 12:39:53,CUST0213,Web Form,Low,OAuth Issue,Integrations,Resolved,95,4.0,0,CRM
TKT00843,2025-03-12 08:15:00,2025-03-12 15:31:16,2025-03-12 15:31:16,CUST0199,Chat,High,Invoice Issue,Billing,Resolved,7,4.0,0,Support Portal
TKT00844,2025-05-11 08:33:00,,2025-05-11 10:33:00,CUST0074,Web Form,Critical,Refund Request,Billing,Open,5,,0,CRM
TKT00845,2025-03-27 15:35:00,2025-03-29 03:29:04,2025-03-29 03:29:04,CUST0040,Chat,Low,Account Closure,Account,Resolved,168,3.0,0,Integration Dashboard
TKT00846,2025-04-12 16:25:00,,2025-04-13 18:25:00,CUST0153,Chat,Low,Login Issue,Technical,Open,64,,0,Integration Dashboard
TKT00847,2025-01-14 15:13:00,2025-01-14 20:57:51,2025-01-14 20:57:51,CUST0044,Chat,Medium,Application Bug,Technical,Resolved,58,4.0,0,Integration Dashboard
TKT00848,2025-06-10 17:40:00,2025-06-12 13:58:22,2025-06-12 13:58:22,CUST0269,Chat,Medium,API Error,Integrations,Resolved,33,3.0,0,CRM
TKT00849,2025-06-06 20:15:00,2025-06-06 22:00:52,2025-06-06 22:00:52,CUST0280,Chat,Critical,Webhook Failure,Integrations,Resolved,16,3.0,0,Support Portal
TKT00850,2025-05-23 16:58:00,2025-05-25 11:47:52,2025-05-25 11:47:52,CUST0073,Chat,Low,Plan Change,Account,Resolved,104,5.0,0,Support Portal
TKT00096,2025-06-19 11:43:00,2025-06-19 20:26:41,2025-06-19 20:26:41,CUST0009,Chat,High,Slow Performance,Technical,Resolved,50,2.0,0,CRM
TKT00577,2025-03-06 21:55:00,2025-03-07 19:31:33,2025-03-07 19:31:33,CUST0163,Email,Medium,Login Issue,Technical,Resolved,79,4.0,0,Support Portal
TKT00484,2025-04-11 16:41:00,2025-04-12 16:26:00,2025-04-12 16:26:00,CUST0092,Email,Medium,Access Request,Account,Resolved,85,4.0,0,CRM
TKT00637,2025-01-10 13:28:00,2025-01-10 22:23:04,2025-01-10 22:23:04,CUST0199,API Monitoring,High,Application Bug,Technical,Resolved,27,3.0,0,Support Portal
TKT00554,2025-04-12 14:00:00,,2025-04-14 05:00:00,CUST0061,Email,Medium,Account Closure,Account,Pending,39,,0,Support Portal
TKT00749,2025-04-17 13:59:00,2025-04-18 19:50:03,2025-04-18 19:50:03,CUST0275,Email,Medium,Application Bug,Technical,Resolved,31,3.0,0,Support Portal
TKT00522,2025-06-18 18:53:00,2025-06-19 16:17:06,2025-06-19 16:17:06,CUST0091,Chat,Medium,Refund Request,Billing,Resolved,49,4.0,0,CRM
TKT00432,2025-06-02 16:34:00,2025-06-04 19:38:01,2025-06-04 19:38:01,CUST0242,Email,Medium,Payment Failed,Billing,Resolved,29,4.0,0,CRM
TKT00326,2025-04-26 15:37:00,2025-04-27 12:57:42,2025-04-27 12:57:42,CUST0015,API Monitoring,Medium,Invoice Issue,Billing,Resolved,46,4.0,0,CRM
TKT00817,17/05/2025 20:51,,2025-05-20 11:51:00,CUST0284,Email,Low,Webhook Failure,Integrations,Open,68,,0,Support Portal
TKT00779,2025-05-24 20:43:00,2025-05-26 11:45:58,2025-05-26 11:45:58,CUST0275,Chat,Low,API Error,Integrations,Resolved,95,4.0,0,Integration Dashboard
TKT00061,2025-04-15 16:53:00,2025-04-17 08:45:47,2025-04-17 08:45:47,CUST0091,Chat,Low,Invoice Issue,Billing,Resolved,174,3.0,1,Integration Dashboard
TKT00536,2025-06-09 12:02:00,2025-06-09 15:26:18,2025-06-09 15:26:18,CUST0028,Chat,High,Slow Performance,Technical,Resolved,32,3.0,0,Support Portal
TKT00815,2025-01-08 08:36:00,2025-01-10 01:36:17,2025-01-10 01:36:17,CUST0046,Web Form,Medium,OAuth Issue,Integrations,Resolved,45,4.0,0,CRM
